node_id,map_id,x,y,z,description,type
4225,1,16.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4226,1,16.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4227,1,16.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4228,1,16.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4229,1,16.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4230,1,17.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4231,1,17.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4232,1,17.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4233,1,17.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4234,1,17.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4235,1,18.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4236,1,18.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4237,1,18.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4238,1,18.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4239,1,18.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4240,1,19.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4241,1,19.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4242,1,19.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4243,1,19.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4244,1,19.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4245,1,20.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4246,1,20.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4247,1,20.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4248,1,20.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4249,1,20.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4250,1,21.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4251,1,21.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4252,1,21.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4253,1,21.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4254,1,21.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4255,1,22.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4256,1,22.300000,3.300000,0,4x4 block w:4 h:4,free
4257,1,22.500000,3.300000,0,4x4 block w:4 h:4,free
4258,1,22.700000,3.300000,0,4x4 block w:4 h:4,free
4259,1,22.900000,3.300000,0,4x4 block w:4 h:4,free
4260,1,23.100000,3.300000,0,4x4 block w:4 h:4,free
4261,1,23.300000,3.300000,0,4x4 block w:4 h:4,free
4262,1,23.500000,3.300000,0,4x4 block w:4 h:4,free
4263,1,23.700000,3.300000,0,4x4 block w:4 h:4,free
4264,1,23.900000,3.300000,0,4x4 block w:4 h:4,free
4265,1,24.100000,3.300000,0,4x4 block w:4 h:4,free
4266,1,24.300000,3.300000,0,4x4 block w:4 h:4,free
4267,1,24.500000,3.300000,0,4x4 block w:4 h:4,free
4268,1,24.700000,3.300000,0,4x4 block w:4 h:4,free
4269,1,24.900000,3.300000,0,4x4 block w:4 h:4,free
4270,1,25.100000,3.300000,0,4x4 block w:4 h:4,free
4271,1,25.300000,3.300000,0,4x4 block w:4 h:4,free
4272,1,25.500000,3.300000,0,4x4 block w:4 h:4,free
4273,1,25.700000,3.300000,0,4x4 block w:4 h:4,free
4274,1,25.900000,3.300000,0,4x4 block w:4 h:4,free
4275,1,26.100000,3.300000,0,4x4 block w:4 h:4,free
4276,1,26.300000,3.300000,0,4x4 block w:4 h:4,free
4277,1,26.500000,3.300000,0,4x4 block w:4 h:4,free
4278,1,26.700000,3.300000,0,4x4 block w:4 h:4,free
4279,1,26.900000,3.300000,0,4x4 block w:4 h:4,free
4280,1,27.100000,3.300000,0,4x4 block w:4 h:4,free
4281,1,27.300000,3.300000,0,4x4 block w:4 h:4,free
4282,1,27.500000,3.300000,0,4x4 block w:4 h:4,free
4283,1,27.700000,3.300000,0,4x4 block w:4 h:4,free
4284,1,27.900000,3.300000,0,4x4 block w:4 h:4,free
4285,1,28.100000,3.300000,0,4x4 block w:4 h:4,free
4286,1,28.300000,3.300000,0,4x4 block w:4 h:4,free
4287,1,28.500000,3.300000,0,4x4 block w:4 h:4,free
4288,1,28.700000,3.300000,0,4x4 block w:4 h:4,free
4289,1,28.900000,3.300000,0,4x4 block w:4 h:4,free
4290,1,29.100000,3.300000,0,4x4 block w:4 h:4,free
4291,1,29.300000,3.300000,0,4x4 block w:4 h:4,free
4292,1,29.500000,3.300000,0,4x4 block w:4 h:4,free
4293,1,29.700000,3.300000,0,4x4 block w:4 h:4,free
4294,1,29.900000,3.300000,0,4x4 block w:4 h:4,free
4295,1,30.100000,3.300000,0,4x4 block w:4 h:4,free
4296,1,30.300000,3.300000,0,4x4 block w:4 h:4,free
4297,1,30.500000,3.300000,0,4x4 block w:4 h:4,free
4298,1,30.700000,3.300000,0,4x4 block w:4 h:4,free
4299,1,30.900000,3.300000,0,4x4 block w:4 h:4,free
4300,1,31.100000,3.300000,0,4x4 block w:4 h:4,free
4301,1,31.300000,3.300000,0,4x4 block w:4 h:4,free
4302,1,31.500000,3.300000,0,4x4 block w:4 h:4,free
4303,1,31.700000,3.300000,0,4x4 block w:4 h:4,free
4304,1,31.900000,3.300000,0,4x4 block w:4 h:4,free
4305,1,32.100000,3.300000,0,4x4 block w:4 h:4,free
4306,1,32.300000,3.300000,0,4x4 block w:4 h:4,free
4307,1,32.500000,3.300000,0,4x4 block w:4 h:4,free
4308,1,32.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4309,1,32.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4310,1,33.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4311,1,33.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4312,1,33.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4313,1,33.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4314,1,33.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4315,1,34.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4316,1,34.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4317,1,34.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4318,1,34.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4319,1,34.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4320,1,35.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4321,1,35.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4322,1,35.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4323,1,35.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4324,1,35.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4325,1,36.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4326,1,36.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4327,1,36.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4328,1,36.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4329,1,36.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4330,1,37.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4331,1,37.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4332,1,37.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4333,1,37.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4334,1,37.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4335,1,38.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4336,1,38.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4337,1,38.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4338,1,38.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4339,1,38.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4340,1,39.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4341,1,39.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4342,1,39.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4343,1,39.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4344,1,39.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4345,1,40.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4346,1,40.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4347,1,40.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4348,1,40.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4349,1,40.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4350,1,41.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4351,1,41.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4352,1,41.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4353,1,41.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4354,1,41.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4355,1,42.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4356,1,42.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4357,1,42.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4358,1,42.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4359,1,42.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4360,1,43.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4361,1,43.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4362,1,43.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4363,1,43.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4364,1,43.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4365,1,44.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4366,1,44.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4367,1,44.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4368,1,44.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4369,1,44.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4370,1,45.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4371,1,45.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4372,1,45.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4373,1,45.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4374,1,45.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4375,1,46.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4376,1,46.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4377,1,46.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4378,1,46.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4379,1,46.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4380,1,47.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4381,1,47.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4382,1,47.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4383,1,47.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4384,1,47.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4385,1,48.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4386,1,48.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4387,1,48.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4388,1,48.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4389,1,48.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4390,1,49.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4391,1,49.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4392,1,49.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4393,1,49.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4394,1,49.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4395,1,50.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4396,1,50.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4397,1,50.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4398,1,50.700000,3.300000,0,4x4 block w:4 h:4,obstacle
4399,1,50.900000,3.300000,0,4x4 block w:4 h:4,obstacle
4400,1,51.100000,3.300000,0,4x4 block w:4 h:4,obstacle
4401,1,51.300000,3.300000,0,4x4 block w:4 h:4,obstacle
4402,1,51.500000,3.300000,0,4x4 block w:4 h:4,obstacle
4403,1,51.650000,3.300000,0,4x4 block w:2 h:4,obstacle
4404,1,0.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4405,1,0.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4406,1,0.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4407,1,0.700000,3.500000,0,4x4 block w:4 h:4,free
4408,1,0.900000,3.500000,0,4x4 block w:4 h:4,free
4409,1,1.100000,3.500000,0,4x4 block w:4 h:4,free
4410,1,1.300000,3.500000,0,4x4 block w:4 h:4,free
4411,1,1.500000,3.500000,0,4x4 block w:4 h:4,free
4412,1,1.700000,3.500000,0,4x4 block w:4 h:4,free
4413,1,1.900000,3.500000,0,4x4 block w:4 h:4,free
4414,1,2.100000,3.500000,0,4x4 block w:4 h:4,free
4415,1,2.300000,3.500000,0,4x4 block w:4 h:4,free
4416,1,2.500000,3.500000,0,4x4 block w:4 h:4,free
4417,1,2.700000,3.500000,0,4x4 block w:4 h:4,free
4418,1,2.900000,3.500000,0,4x4 block w:4 h:4,free
4419,1,3.100000,3.500000,0,4x4 block w:4 h:4,free
4420,1,3.300000,3.500000,0,4x4 block w:4 h:4,free
4421,1,3.500000,3.500000,0,4x4 block w:4 h:4,free
4422,1,3.700000,3.500000,0,4x4 block w:4 h:4,free
4423,1,3.900000,3.500000,0,4x4 block w:4 h:4,free
4424,1,4.100000,3.500000,0,4x4 block w:4 h:4,free
4425,1,4.300000,3.500000,0,4x4 block w:4 h:4,free
4426,1,4.500000,3.500000,0,4x4 block w:4 h:4,free
4427,1,4.700000,3.500000,0,4x4 block w:4 h:4,free
4428,1,4.900000,3.500000,0,4x4 block w:4 h:4,free
4429,1,5.100000,3.500000,0,4x4 block w:4 h:4,free
4430,1,5.300000,3.500000,0,4x4 block w:4 h:4,free
4431,1,5.500000,3.500000,0,4x4 block w:4 h:4,free
4432,1,5.700000,3.500000,0,4x4 block w:4 h:4,free
4433,1,5.900000,3.500000,0,4x4 block w:4 h:4,free
4434,1,6.100000,3.500000,0,4x4 block w:4 h:4,free
4435,1,6.300000,3.500000,0,4x4 block w:4 h:4,free
4436,1,6.500000,3.500000,0,4x4 block w:4 h:4,free
4437,1,6.700000,3.500000,0,4x4 block w:4 h:4,free
4438,1,6.900000,3.500000,0,4x4 block w:4 h:4,free
4439,1,7.100000,3.500000,0,4x4 block w:4 h:4,free
4440,1,7.300000,3.500000,0,4x4 block w:4 h:4,free
4441,1,7.500000,3.500000,0,4x4 block w:4 h:4,free
4442,1,7.700000,3.500000,0,4x4 block w:4 h:4,free
4443,1,7.900000,3.500000,0,4x4 block w:4 h:4,free
4444,1,8.100000,3.500000,0,4x4 block w:4 h:4,free
4445,1,8.300000,3.500000,0,4x4 block w:4 h:4,free
4446,1,8.500000,3.500000,0,4x4 block w:4 h:4,free
4447,1,8.700000,3.500000,0,4x4 block w:4 h:4,free
4448,1,8.900000,3.500000,0,4x4 block w:4 h:4,free
4449,1,9.100000,3.500000,0,4x4 block w:4 h:4,free
4450,1,9.300000,3.500000,0,4x4 block w:4 h:4,free
4451,1,9.500000,3.500000,0,4x4 block w:4 h:4,free
4452,1,9.700000,3.500000,0,4x4 block w:4 h:4,free
4453,1,9.900000,3.500000,0,4x4 block w:4 h:4,free
4454,1,10.100000,3.500000,0,4x4 block w:4 h:4,free
4455,1,10.300000,3.500000,0,4x4 block w:4 h:4,free
4456,1,10.500000,3.500000,0,4x4 block w:4 h:4,free
4457,1,10.700000,3.500000,0,4x4 block w:4 h:4,free
4458,1,10.900000,3.500000,0,4x4 block w:4 h:4,free
4459,1,11.100000,3.500000,0,4x4 block w:4 h:4,free
4460,1,11.300000,3.500000,0,4x4 block w:4 h:4,free
4461,1,11.500000,3.500000,0,4x4 block w:4 h:4,free
4462,1,11.700000,3.500000,0,4x4 block w:4 h:4,free
4463,1,11.900000,3.500000,0,4x4 block w:4 h:4,free
4464,1,12.100000,3.500000,0,4x4 block w:4 h:4,free
4465,1,12.300000,3.500000,0,4x4 block w:4 h:4,free
4466,1,12.500000,3.500000,0,4x4 block w:4 h:4,free
4467,1,12.700000,3.500000,0,4x4 block w:4 h:4,free
4468,1,12.900000,3.500000,0,4x4 block w:4 h:4,free
4469,1,13.100000,3.500000,0,4x4 block w:4 h:4,free
4470,1,13.300000,3.500000,0,4x4 block w:4 h:4,free
4471,1,13.500000,3.500000,0,4x4 block w:4 h:4,free
4472,1,13.700000,3.500000,0,4x4 block w:4 h:4,free
4473,1,13.900000,3.500000,0,4x4 block w:4 h:4,free
4474,1,14.100000,3.500000,0,4x4 block w:4 h:4,free
4475,1,14.300000,3.500000,0,4x4 block w:4 h:4,free
4476,1,14.500000,3.500000,0,4x4 block w:4 h:4,free
4477,1,14.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4478,1,14.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4479,1,15.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4480,1,15.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4481,1,15.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4482,1,15.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4483,1,15.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4484,1,16.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4485,1,16.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4486,1,16.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4487,1,16.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4488,1,16.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4489,1,17.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4490,1,17.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4491,1,17.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4492,1,17.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4493,1,17.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4494,1,18.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4495,1,18.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4496,1,18.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4497,1,18.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4498,1,18.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4499,1,19.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4500,1,19.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4501,1,19.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4502,1,19.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4503,1,19.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4504,1,20.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4505,1,20.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4506,1,20.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4507,1,20.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4508,1,20.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4509,1,21.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4510,1,21.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4511,1,21.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4512,1,21.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4513,1,21.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4514,1,22.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4515,1,22.300000,3.500000,0,4x4 block w:4 h:4,free
4516,1,22.500000,3.500000,0,4x4 block w:4 h:4,free
4517,1,22.700000,3.500000,0,4x4 block w:4 h:4,free
4518,1,22.900000,3.500000,0,4x4 block w:4 h:4,free
4519,1,23.100000,3.500000,0,4x4 block w:4 h:4,free
4520,1,23.300000,3.500000,0,4x4 block w:4 h:4,free
4521,1,23.500000,3.500000,0,4x4 block w:4 h:4,free
4522,1,23.700000,3.500000,0,4x4 block w:4 h:4,free
4523,1,23.900000,3.500000,0,4x4 block w:4 h:4,free
4524,1,24.100000,3.500000,0,4x4 block w:4 h:4,free
4525,1,24.300000,3.500000,0,4x4 block w:4 h:4,free
4526,1,24.500000,3.500000,0,4x4 block w:4 h:4,free
4527,1,24.700000,3.500000,0,4x4 block w:4 h:4,free
4528,1,24.900000,3.500000,0,4x4 block w:4 h:4,free
4529,1,25.100000,3.500000,0,4x4 block w:4 h:4,free
4530,1,25.300000,3.500000,0,4x4 block w:4 h:4,free
4531,1,25.500000,3.500000,0,4x4 block w:4 h:4,free
4532,1,25.700000,3.500000,0,4x4 block w:4 h:4,free
4533,1,25.900000,3.500000,0,4x4 block w:4 h:4,free
4534,1,26.100000,3.500000,0,4x4 block w:4 h:4,free
4535,1,26.300000,3.500000,0,4x4 block w:4 h:4,free
4536,1,26.500000,3.500000,0,4x4 block w:4 h:4,free
4537,1,26.700000,3.500000,0,4x4 block w:4 h:4,free
4538,1,26.900000,3.500000,0,4x4 block w:4 h:4,free
4539,1,27.100000,3.500000,0,4x4 block w:4 h:4,free
4540,1,27.300000,3.500000,0,4x4 block w:4 h:4,free
4541,1,27.500000,3.500000,0,4x4 block w:4 h:4,free
4542,1,27.700000,3.500000,0,4x4 block w:4 h:4,free
4543,1,27.900000,3.500000,0,4x4 block w:4 h:4,free
4544,1,28.100000,3.500000,0,4x4 block w:4 h:4,free
4545,1,28.300000,3.500000,0,4x4 block w:4 h:4,free
4546,1,28.500000,3.500000,0,4x4 block w:4 h:4,free
4547,1,28.700000,3.500000,0,4x4 block w:4 h:4,free
4548,1,28.900000,3.500000,0,4x4 block w:4 h:4,free
4549,1,29.100000,3.500000,0,4x4 block w:4 h:4,free
4550,1,29.300000,3.500000,0,4x4 block w:4 h:4,free
4551,1,29.500000,3.500000,0,4x4 block w:4 h:4,free
4552,1,29.700000,3.500000,0,4x4 block w:4 h:4,free
4553,1,29.900000,3.500000,0,4x4 block w:4 h:4,free
4554,1,30.100000,3.500000,0,4x4 block w:4 h:4,free
4555,1,30.300000,3.500000,0,4x4 block w:4 h:4,free
4556,1,30.500000,3.500000,0,4x4 block w:4 h:4,free
4557,1,30.700000,3.500000,0,4x4 block w:4 h:4,free
4558,1,30.900000,3.500000,0,4x4 block w:4 h:4,free
4559,1,31.100000,3.500000,0,4x4 block w:4 h:4,free
4560,1,31.300000,3.500000,0,4x4 block w:4 h:4,free
4561,1,31.500000,3.500000,0,4x4 block w:4 h:4,free
4562,1,31.700000,3.500000,0,4x4 block w:4 h:4,free
4563,1,31.900000,3.500000,0,4x4 block w:4 h:4,free
4564,1,32.100000,3.500000,0,4x4 block w:4 h:4,free
4565,1,32.300000,3.500000,0,4x4 block w:4 h:4,free
4566,1,32.500000,3.500000,0,4x4 block w:4 h:4,free
4567,1,32.700000,3.500000,0,4x4 block w:4 h:4,free
4568,1,32.900000,3.500000,0,4x4 block w:4 h:4,free
4569,1,33.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4570,1,33.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4571,1,33.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4572,1,33.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4573,1,33.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4574,1,34.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4575,1,34.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4576,1,34.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4577,1,34.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4578,1,34.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4579,1,35.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4580,1,35.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4581,1,35.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4582,1,35.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4583,1,35.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4584,1,36.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4585,1,36.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4586,1,36.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4587,1,36.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4588,1,36.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4589,1,37.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4590,1,37.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4591,1,37.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4592,1,37.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4593,1,37.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4594,1,38.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4595,1,38.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4596,1,38.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4597,1,38.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4598,1,38.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4599,1,39.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4600,1,39.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4601,1,39.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4602,1,39.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4603,1,39.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4604,1,40.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4605,1,40.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4606,1,40.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4607,1,40.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4608,1,40.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4609,1,41.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4610,1,41.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4611,1,41.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4612,1,41.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4613,1,41.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4614,1,42.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4615,1,42.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4616,1,42.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4617,1,42.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4618,1,42.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4619,1,43.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4620,1,43.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4621,1,43.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4622,1,43.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4623,1,43.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4624,1,44.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4625,1,44.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4626,1,44.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4627,1,44.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4628,1,44.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4629,1,45.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4630,1,45.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4631,1,45.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4632,1,45.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4633,1,45.900000,3.500000,0,4x4 block w:4 h:4,obstacle
4634,1,46.100000,3.500000,0,4x4 block w:4 h:4,obstacle
4635,1,46.300000,3.500000,0,4x4 block w:4 h:4,obstacle
4636,1,46.500000,3.500000,0,4x4 block w:4 h:4,obstacle
4637,1,46.700000,3.500000,0,4x4 block w:4 h:4,obstacle
4638,1,46.900000,3.500000,0,4x4 block w:4 h:4,obstacle
